SKU,Name1,Name2
SKU20240429_222904_IM NOT A REGULAR MOM IM A COOL MOM,I'M NOT A REGULAR,"MOM, I'M A COOL MOM!"
SKU20240429_222905_IM NOT ALWAYS A BITCH JUST KIDDING GO FUCK YOURSELF,I'M NOT ALWAYS A BITCH JUST,KIDDING GO FUCK YOURSELF
SKU20240429_222906_I RUN ON COFFEE SARCASM AND LIPSTICK,"I RUN ON COFFEE,",SARCASM AND LIPSTICK
SKU20240429_222907_REMEMBER ITS ONLY A GAME,REMEMBER IT'S,ONLY A GAME
SKU20240429_222908_DISCOVERING THE TRUTH ABOUT OURSELVES,DISCOVERING THE,TRUTH ABOUT OURSELVES
SKU20240429_222909_IM LOOKING TO SHARE IN AN ADVENTURE,I'M LOOKING TO SHARE,IN AN ADVENTURE
SKU20240429_222910_WOMEN BELONG IN ALL PLACES,WOMEN BELONG IN,ALL PLACES
SKU20240429_222911_I BECAME A NURSE FOR THE MONEY AND FAME,I BECAME A NURSE FOR,THE MONEY AND FAME
SKU20240429_222912_YOURE IN MY WORLD NOW GRANDMA,YOU'RE IN MY,WORLD NOW GRANDMA
SKU20240429_222913_DONT BE THE BUNNY,DON'T BE,THE BUNNY
SKU20240429_222914_DREAMS COME TRUE YEAH THEY DO,"DREAMS COME TRUE,",YEAH THEY DO
SKU20240429_222915_STARS CANT DO IT NOT TODAY,STARS. CAN'T DO,IT. NOT TODAY.
SKU20240429_222916_IM IN THE DEPTHS OF DESPAIR,I'M IN THE,DEPTHS OF DESPAIR
SKU20240429_222917_ASEXUAL PIRATES ARE NOT INTERESTED IN YOUR BOOTY,ASEXUAL PIRATES ARE NOT,INTERESTED IN YOUR BOOTY
SKU20240429_222918_DON'T WORRY ABOUT IT SWEETHEART,DON'T WORRY ABOUT,"IT, SWEETHEART"
SKU20240429_222919_MAKE IT SIMPLE BUT SIGNIFICANT,"MAKE IT SIMPLE,",BUT SIGNIFICANT
SKU20240429_222920_ITS A BEAUTIFUL DAY FOR ACCOUNTING,IT'S A BEAUTIFUL,DAY FOR ACCOUNTING
SKU20240429_222921_IM BUSY READING FANTASY BOOKS,I'M BUSY READING,FANTASY BOOKS
SKU20240429_222922_SORROWS SORROWS PRAYERS,"SORROWS,","SORROWS, PRAYERS."
SKU20240429_222923_PAIN AND PANIC REPORTING FOR DUTY,PAIN AND PANIC,REPORTING FOR DUTY
SKU20240429_222924_IN MY DEFENSE I WORK IN MARKETING,"IN MY DEFENSE, I",WORK IN MARKETING
SKU20240429_222925_FOLLOW THE YELLOW BRICK ROAD,FOLLOW THE,YELLOW BRICK ROAD
SKU20240429_222926_WHO WILL TELL THE STORY OF YOUR LIFE,WHO WILL TELL THE,STORY OF YOUR LIFE?
SKU20240429_222927_FOR YOU A THOUSAND TIMES OVER,"FOR YOU, A",THOUSAND TIMES OVER
SKU20240429_222928_YOU COULD EAT ANOTHER BITE,YOU COULD EAT,ANOTHER BITE
SKU20240429_222929_SAFE SPACE TO BE WHO YOU ARE,SAFE SPACE TO BE,WHO YOU ARE
SKU20240429_222930_THIS IS OUR FUCKING CITY,THIS IS OUR,FUCKING CITY
SKU20240429_222931_DONT BURN THE DAY AWAY,DON'T BURN,THE DAY AWAY
SKU20240429_222932_BE CAREFUL I'M A LAWYER,"BE CAREFUL,",I'M A LAWYER
SKU20240429_222933_ICE CREAM WILL FIX IT,ICE CREAM,WILL FIX IT
SKU20240429_222934_TAKE THE ROAD LESS TRAVELED ON,TAKE THE ROAD,LESS TRAVELED ON
