SKU,Name1,Name2
SKU20240513_150110_LEFT LANE IS FOR PASSING,LEFT LANE IS,FOR PASSING
SKU20240513_150111_IM NOT DRUNK IM PASSING OUT SNACKS,I'M NOT DRUNK I'M,PASSING OUT SNACKS
SKU20240513_150112_YOU JUST GOT PASSED BY A GRANDPA,YOU JUST GOT,PASSED BY A GRANDPA
SKU20240513_150113_I WILL NOT BRAKE FOR KIDS,I WILL NOT,BRAKE FOR KIDS
SKU20240513_150114_I WILL NOT BRAKE FOR CHILDREN,I WILL NOT BRAKE,FOR CHILDREN
SKU20240513_150115_I BRAKE FOR ANIMALS,I BRAKE FOR,ANIMALS
SKU20240513_150116_I BRAKE FOR CRITTERS,I BRAKE FOR,CRITTERS
SKU20240513_150117_I BRAKE FOR POSSUMS,I BRAKE FOR,POSSUMS
SKU20240513_150118_I BRAKE FOR RACCOONS,I BRAKE FOR,RACCOONS
SKU20240513_150119_I BRAKE FOR SQUIRRELS,I BRAKE FOR,SQUIRRELS
SKU20240513_150120_I BRAKE FOR TURTLES,I BRAKE FOR,TURTLES
SKU20240513_150121_PLEASE DONT PARK TOO CLOSE IM FAT,PLEASE DON'T PARK,TOO CLOSE I'M FAT
