SKU,Name1,Name2
SKU20240416_204430_IM NOT SHORT IM FUN SIZE,I'M NOT SHORT,I'M FUN SIZE
SKU20240416_204431_IM NOT ARGUING IM EXPLAINING WHY IM RIGHT,I'M NOT ARGUING I'M,EXPLAINING WHY I'M RIGHT
SKU20240416_204432_IM THE WRONG PERSON TO HONK AT ILL PARK THIS CAR RIGHT NOW,"I'M THE WRONG PERSON TO HONK AT,",I'LL PARK THIS CAR RIGHT NOW
SKU20240416_204433_IF YOU CAN READ THIS IM ABOUT TO HIT THE BRAKES,"IF YOU CAN READ THIS, I'M",ABOUT TO HIT THE BRAKES
SKU20240416_204434_YOU CAN AGREE WITH ME OR YOU CAN BE WRONG,YOU CAN AGREE WITH ME,OR YOU CAN BE WRONG
SKU20240416_204435_MAKE FASCISM WRONG AGAIN,MAKE FASCISM,WRONG AGAIN
SKU20240416_204436_I LOVE MY GIRLFRIEND SO PLEASE STAY AWAY FROM ME,I LOVE MY GIRLFRIEND SO,PLEASE STAY AWAY FROM ME
SKU20240416_204437_I LOVE MY TATTOOED WIFE,I LOVE MY,TATTOOED WIFE
SKU20240416_204438_WE THE PEOPLE ARE PISSED,WE THE PEOPLE,ARE PISSED
SKU20240416_204439_DOGS MAKE ME HAPPY PEOPLE NOT SO MUCH,DOGS MAKE ME HAPPY!,"PEOPLE, NOT SO MUCH"
SKU20240416_204440_A PERSON TOO STUPID TO KNOW THEY ARE A COMMUNIST,A PERSON TOO STUPID TO,KNOW THEY ARE A COMMUNIST
SKU20240416_204441_WITHOUT DATA YOURE JUST ANOTHER PERSON WITH AN OPINION,"WITHOUT DATA, YOU'RE JUST",ANOTHER PERSON WITH AN OPINION!
SKU20240416_204442_IM TRYING EVERY HARD NOT TO CONNECT WITH PEOPLE RIGHT NOW,I'M TRYING EVERY HARD NOT TO,CONNECT WITH PEOPLE RIGHT NOW
SKU20240416_204443_IF YOU DONT WANT A SARCASTIC ANSWER DONT ASK A STUPID QUESTION,IF YOU DON'T WANT A SARCASTIC,ANSWER DON'T ASK A STUPID QUESTION
SKU20240416_204444_GOD IS FOR US WHO CAN BE AGAIST US,"GOD IS FOR US, WHO",CAN BE AGAIST US?
SKU20240416_204445_IF YOU AINT FIRST YOURE LAST,IF YOU AIN'T,FIRST YOU'RE LAST!
SKU20240416_204446_HATING ME WONT MAKE YOU PRETTY,HATING ME WON'T,MAKE YOU PRETTY
SKU20240416_204447_YOU PICKING UP WHAT IM PUTTING DOWN,YOU PICKING UP WHAT,I'M PUTTING DOWN
SKU20240416_204448_IF IT DOESNT CHALLENGE YOU IT DOESNT CHANGE YOU,IF IT DOESN'T CHALLENGE,YOU IT DOESN'T CHANGE YOU
SKU20240416_204449_SORRY IF IM MEAN IM OVERSTIMULATED RIGHT NOW,"SORRY IF I'M MEAN, I'M",OVERSTIMULATED RIGHT NOW
SKU20240416_204450_DO I REGRET IT YES WILL I DO IT AGAIN PROBABLY,DO I REGRET IT? YES. WILL,I DO IT AGAIN PROBABLY
SKU20240416_204451_ITS TRASH CAN NOT TRASH CANNOT,IT'S TRASH CAN.,NOT TRASH CANNOT
SKU20240416_204452_NEVER UNDERESTIMATE THE POWER OF STUPID PEOPLE IN LARGE GROUPS,NEVER UNDERESTIMATE THE POWER OF,STUPID PEOPLE IN LARGE GROUPS
SKU20240416_204453_UNDERESTIMATE ME THAT WILL BE FUN,UNDERESTIMATE ME,THAT WILL BE FUN
SKU20240416_204454_YOU CAN BAN IT BUT YOU WONT GET IT,YOU CAN BAN IT BUT,YOU WON'T GET IT
SKU20240416_204455_I FOUND IT NOW MY FINGER STINKS,I FOUND IT !! NOW,MY FINGER STINKS
SKU20240416_204456_I FOUND YOUR NOSE IT WAS IN MY BUSINESS,"I FOUND YOUR NOSE, IT",WAS IN MY BUSINESS
SKU20240416_204457_I AM UNABLE TO QUIT AS I AM CURRENTLY TOO LEGIT,I AM UNABLE TO QUIT AS I,AM CURRENTLY TOO LEGIT
SKU20240416_204458_JUST ONE MORE ROCK I PROMISE BUT THAT ONE LOOK GOOD TOO,"JUST ONE MORE ROCK, I PROMISE,",BUT THAT ONE LOOK GOOD TOO!
SKU20240416_204459_ID AGREE WITH YOU BUT THEN WED BOTH BE WRONG,I'D AGREE WITH YOU BUT,THEN WE'D BOTH BE WRONG
SKU20240416_204500_I DONT EAT ANYTHING THAT POOPS,I DON'T EAT,ANYTHING THAT POOPS
SKU20240416_204501_WELL ITS NOT GOING TO SUCK ITSELF,WELL IT'S NOT GOING,TO SUCK ITSELF
SKU20240416_204502_IM NO CACTUS EXPERT BUT I KNOW A PRICK WHEN I SEE ONEILL BE RIGHT HERE,I'M NO CACTUS EXPERT BUT I KNOW A,PRICK WHEN I SEE ONEI'LL BE RIGHT HERE
SKU20240416_204503_THE BEATINGS WILL CONTINUE UNTIL MORALE IMPROVES,THE BEATINGS WILL CONTINUE,UNTIL MORALE IMPROVES
SKU20240416_204504_THOU SHALL NOT TRY ME,THOU SHALL,NOT TRY ME
SKU20240416_204505_YOU CANT SCARE ME IM A TEACHER,YOU CAN'T SCARE ME,I'M A TEACHER
SKU20240416_204506_POSITIVITY IS A CHOICE,POSITIVITY IS,A CHOICE
SKU20240416_204507_DONT TRUST ANYONE,DON'T TRUST,ANYONE
SKU20240416_204508_I HATE MY EX WIFE,I HATE MY,EX WIFE
SKU20240416_204509_DREAM BIG NEVER QUIT,DREAM BIG,NEVER QUIT
SKU20240416_204510_GO KNIGHTS CHARGE ON,GO KNIGHTS,CHARGE ON
SKU20240416_204511_THERE IS NO SUBSTITUTE FOR HARD WORK,THERE IS NO,SUBSTITUTE FOR HARD WORK
SKU20240416_204512_I DONT RISE AND SHINE I CAFFEINATE AND HOPE FOR THE BEST,I DON'T RISE AND SHINE I,CAFFEINATE AND HOPE FOR THE BEST
SKU20240416_204513_I TAUGHT YOUR GIRLFRIEND THAT THING YOU LIKE,I TAUGHT YOUR GIRLFRIEND,THAT THING YOU LIKE
SKU20240416_204514_ANTI SOCIAL MOMS CLUB,ANTI SOCIAL,MOMS CLUB
SKU20240416_204515_WE ARE ALL STORIES IN THE END,WE ARE ALL,STORIES IN THE END
SKU20240416_204516_ALWAYS STAY HUMBLE & KIND,ALWAYS STAY,HUMBLE & KIND
SKU20240416_204517_IM NOT A REGULAR MOM IM A COOL MOM,I'M NOT A REGULAR,MOM I'M A COOL MOM
SKU20240416_204518_BE THE CHANGE,BE THE,CHANGE
SKU20240416_204519_IM NOT CRAZY MY REALITY IS JUST DIFFERENT THAN YOURS,I'M NOT CRAZY. MY REALITY IS,JUST DIFFERENT THAN YOURS
SKU20240416_204521_ACT JUSTLY LOVE MERCY WALK HUMBLY,"ACT JUSTLY, LOVE","MERCY, WALK HUMBLY"
SKU20240416_204522_HANG ON LET ME OVERTHINK THIS,HANG ON LET ME,OVERTHINK THIS
SKU20240416_204523_IM NOT INCLINED TO RESIGN TO MATURITY,I'M NOT INCLINED TO,RESIGN TO MATURITY
