SKU,Name1,Name2
SKU20240320_061644_RELAX NOTHING IS UNDER CONTROL,RELAX NOTHING IS,UNDER CONTROL
SKU20240320_061645_I BRAKE FOR AMERICAS ONLY NATIVE MARSUPIAL,I BRAKE FOR AMERICA'S,ONLY NATIVE MARSUPIAL
SKU20240320_061646_WHAT ARE YOU GRATEFUL FOR,WHAT ARE YOU,GRATEFUL FOR?
SKU20240320_061647_WAG MORE BARK LESS,WAG MORE,BARK LESS
SKU20240320_061648_MY EMOTIONAL SUPPORT BEVERAGE,MY EMOTIONAL,SUPPORT BEVERAGE
SKU20240320_061649_HONK IF YOURE A SILLY GOOSE,HONK IF YOU'RE A,SILLY GOOSE
SKU20240320_061650_PLEASE BE PATIENT I HAVE TOURETTES,PLEASE BE PATIENT I,HAVE TOURETTE'S
SKU20240320_061651_GET YOUR SHIT TOGETHER,GET YOUR SHIT,TOGETHER
SKU20240320_061652_HARM REDUCTION SAVES LIVES,HARM REDUCTION,SAVES LIVES
SKU20240320_061653_DADDYS MONEY BUT IM DADDY,DADDY'S MONEY,BUT I'M DADDY
SKU20240320_061654_NOBODY CARES WORK HARDER,NOBODY CARES,WORK HARDER
SKU20240320_061655_TRUMP WON GET OVER IT,TRUMP WON,GET OVER IT
SKU20240320_061656_HI I DONT CARE THANKS,HI. I DON'T,CARE. THANKS
