SKU,Name1,Name2
SKU20240331_042438_PROUD PARENT OF A GREAT KID WHO IS SOMETIMES AN AHOLE AND THATS OK,PROUD PARENT OF A GREAT KID WHO IS,"SOMETIMES AN AHOLE, AND THAT'S OK"
SKU20240331_042439_I AM KEN ENOUGH,I AM KEN,ENOUGH
SKU20240331_042440_NATURE IS MY CHURCH,NATURE IS,MY CHURCH
SKU20240331_042441_MAKE AMERICA GREEN AGAIN,MAKE AMERICA,GREEN AGAIN
SKU20240331_042442_MY CHILD IS AN HONOR STUDENT,MY CHILD IS AN,HONOR STUDENT
SKU20240331_042443_I AM WOMAN WATCH ME VOTE,I AM WOMAN,WATCH ME VOTE
SKU20240331_042444_LEFT LANE IS FOR PASSING,LEFT LANE IS,FOR PASSING
SKU20240331_042445_CAUTION DRIVER SINGING,CAUTION!,DRIVER SINGING
SKU20240331_042446_THE FUTURE IS FEMALE,THE FUTURE,IS FEMALE
SKU20240331_042447_TRUMP MAKE LIBERALS CRY AGAIN,TRUMP MAKE,LIBERALS CRY AGAIN
SKU20240331_042448_MAKE AMERICA SMART AGAIN,MAKE AMERICA,SMART AGAIN
SKU20240331_042449_BEAUTY AND THE BEAST,BEAUTY AND,THE BEAST
SKU20240331_042450_IM RETIRED GO AROUND ME,I'M RETIRED GO,AROUND ME
SKU20240331_042451_I SUPPORT LAW ENFORCEMENT,I SUPPORT LAW,ENFORCEMENT
SKU20240331_042452_NO STEP ON SNAKE,NO STEP ON,SNAKE
SKU20240331_042453_USE YOUR TURN SIGNAL,USE YOUR,TURN SIGNAL
SKU20240331_042454_ADOPT DONT SHOP,ADOPT,DON'T SHOP
